access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103029'.,web,5745A0,SSK4506
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103029'.,web,5745A0,SSK3003
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103029'.,web,5745A0,SSE3150
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103029'.,web,5745A0,SSK3408
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '13432' for the assignment with course module id '103029'.,web,5745A0,SKM4212
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103058'.,web,5745A0,SSE4351
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103058'.,web,5745A0,SSE3305
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103058'.,web,5745A0,SSK3100
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SKR3201
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '13432' for the assignment with course module id '103058'.,web,5745A0,SKM4310
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SSK3003
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SSK4407
9/8/2020,"File: Marks so far, updated 27.7.2020",File,Course module viewed,The user with id '2560' viewed the 'resource' activity with course module id '89469'.,web,GS51833,SKR3504
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SSK3101
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '20496' for the assignment with course module id '103058'.,web,5745A0,SSK4506
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103058'.,web,5745A0,SKR4301
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,The submission has been graded.,The user with id '352' has graded the submission '157226' for the user with id '20496' for the assignment with course module id '103058'.,web,5745A0,SKM3203
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '21580' for the assignment with course module id '103058'.,web,5745A0,SSK4505
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103058'.,web,5745A0,SKR4301
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SSK3101
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103058'.,web,5745A0,SSE3150
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SKR4202
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '13432' for the assignment with course module id '103058'.,web,5745A0,SKR3306
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103058'.,web,5745A0,SIM3251
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103096'.,web,5745A0,SIM3251
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103096'.,web,5745A0,SKR4202
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103096'.,web,5745A0,SKM3203
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SSK3408
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103096'.,web,5745A0,SSK4506
9/8/2020,Attendance: Attendance,Attendance,Session report viewed,User with id 14320 viewed attendance sessions for student with id 14320,web,157319,SSK3118
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103096'.,web,5745A0,SSK4617
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '13432' for the assignment with course module id '103096'.,web,5745A0,SKR3504
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103096'.,web,5745A0,SSK4407
9/8/2020,Attendance: Attendance,Attendance,Session report viewed,User with id 14320 viewed attendance sessions for student with id 14320,web,157319,SSK3102
9/8/2020,Attendance: Attendance,Attendance,Session report viewed,User with id 14320 viewed attendance sessions for student with id 14320,web,157319,SSE4306
9/8/2020,Assignment: Final Assessment - Paper 8,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103097'.,web,5745A0,SIM3251
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103064'.,web,5745A0,SKM3203
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103064'.,web,5745A0,SSE3150
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103096'.,web,5745A0,SSK3313
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103064'.,web,5745A0,SKR4307
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103096'.,web,5745A0,SKM4310
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103064'.,web,5745A0,SSK3003
9/8/2020,Assignment: Final Assessment - Paper 8,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103097'.,web,5745A0,SSK4508
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103064'.,web,5745A0,SSK3118
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '13432' for the assignment with course module id '103064'.,web,5745A0,SKR3305
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103064'.,web,5745A0,SKR3307
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103090'.,web,5745A0,SSK4508
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103064'.,web,5745A0,SSK4602
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103064'.,web,5745A0,SSK3100
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103090'.,web,5745A0,SKR3307
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,The submission has been graded.,The user with id '352' has graded the submission '157904' for the user with id '13432' for the assignment with course module id '103090'.,web,5745A0,SSK3102
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103090'.,web,5745A0,SKR3307
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103090'.,web,5745A0,SKM4212
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '13711' for the assignment with course module id '103090'.,web,5745A0,SKR3307
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103090'.,web,5745A0,SKM4310
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103090'.,web,5745A0,SKR3307
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '13432' for the assignment with course module id '103090'.,web,5745A0,SSK3003
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103090'.,web,5745A0,SSK4610
9/8/2020,Assignment: Final Assessment - Paper 6,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103090'.,web,5745A0,SKR4307
9/8/2020,Assignment: Take Home Assignment  (Replacement for Test 1),Assignment,Course module viewed,The user with id '3771' viewed the 'assign' activity with course module id '46548'.,web,118119,SSE3305
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103064'.,web,5745A0,SSK4407
9/8/2020,Assignment: Exam Question and Submission,Assignment,The status of the submission has been viewed.,The user with id '3771' has viewed the submission status page for the assignment with course module id '103308'.,web,118119,SKR4307
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '29811' for the assignment with course module id '103064'.,web,5745A0,SSK3101
9/8/2020,Assignment: Exam Question and Submission,Assignment,Course module viewed,The user with id '3771' viewed the 'assign' activity with course module id '103308'.,web,118119,SSK3207
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103064'.,web,5745A0,SSE4351
9/8/2020,Assignment: Exam Question and Submission,Assignment,Feedback viewed,The user with id '3771' viewed the feedback for the user with id '3771' for the assignment with course module id '103308'.,web,118119,SKR3504
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103064'.,web,5745A0,SKR3202
9/8/2020,Assignment: Take Home Assignment  (Replacement for Test 1),Assignment,Feedback viewed,The user with id '3771' viewed the feedback for the user with id '3771' for the assignment with course module id '46548'.,web,118119,SKR3306
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103064'.,web,5745A0,SKM4212
9/8/2020,Assignment: Take Home Assignment  (Replacement for Test 1),Assignment,The status of the submission has been viewed.,The user with id '3771' has viewed the submission status page for the assignment with course module id '46548'.,web,118119,SIM4208
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '2045' for the assignment with course module id '103064'.,web,5745A0,SKR4307
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103064'.,web,5745A0,SSE4306
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103064'.,web,5745A0,SSK3100
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,The submission has been graded.,The user with id '352' has graded the submission '157661' for the user with id '29811' for the assignment with course module id '103064'.,web,5745A0,SKR3201
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '102973'.,web,5745A0,SSK4507
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '102973'.,web,5745A0,SSE3151
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103064'.,web,5745A0,SKR3504
9/8/2020,Assignment: Final Assessment - Paper 5,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103064'.,web,5745A0,SSK3313
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '102973'.,web,5745A0,SSK4610
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '102973'.,web,5745A0,SSK4617
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '102973'.,web,5745A0,SSE3151
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '29811' for the assignment with course module id '102973'.,web,5745A0,SSK3207
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '102973'.,web,5745A0,SKR3308
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,The submission has been graded.,The user with id '352' has graded the submission '156437' for the user with id '29811' for the assignment with course module id '102973'.,web,5745A0,SKR3202
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '2045' for the assignment with course module id '102973'.,web,5745A0,SKM3203
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '102973'.,web,5745A0,SKM3203
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103096'.,web,5745A0,SKM4212
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103096'.,web,5745A0,SSE3151
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103096'.,web,5745A0,SKR3202
9/8/2020,Assignment: Final Assessment - Paper 1,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '102973'.,web,5745A0,SSE4306
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103096'.,web,5745A0,SSE3305
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103096'.,web,5745A0,SKR3201
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '29811' for the assignment with course module id '103096'.,web,5745A0,SSK4505
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103096'.,web,5745A0,SKR3306
9/8/2020,Assignment: Lab Note 11 - activities,Assignment,Course module viewed,The user with id '4169' viewed the 'assign' activity with course module id '76432'.,web,475719,SSK3100
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103096'.,web,5745A0,SSE3150
9/8/2020,Assignment: Lab Note 11 - activities,Assignment,The status of the submission has been viewed.,The user with id '4169' has viewed the submission status page for the assignment with course module id '76432'.,web,475719,SKR3306
9/8/2020,Assignment: Final Assessmen - Paper 7,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103096'.,web,5745A0,SSK4507
9/8/2020,Assignment: Lab Note 11 - activities,Assignment,Feedback viewed,The user with id '4169' viewed the feedback for the user with id '4169' for the assignment with course module id '76432'.,web,475719,SSK4407
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103029'.,web,5745A0,SSE4356
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103029'.,web,5745A0,SSK4507
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103029'.,web,5745A0,SSK3408
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103029'.,web,5745A0,SSK3101
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '29811' for the assignment with course module id '103029'.,web,5745A0,SSK3101
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103029'.,web,5745A0,SKR3306
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103029'.,web,5745A0,SKR3307
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103009'.,web,5745A0,SIM4207
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103009'.,web,5745A0,SSK3102
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103009'.,web,5745A0,SSK4602
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103029'.,web,5745A0,SSK4507
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103009'.,web,5745A0,SSE4301
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103009'.,web,5745A0,SSK4610
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103009'.,web,5745A0,SKR3305
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '29811' for the assignment with course module id '103009'.,web,5745A0,SKR3202
9/8/2020,Assignment: Final Assessment - Paper 3,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103029'.,web,5745A0,SKR3305
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103009'.,web,5745A0,SKR4202
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,The submission has been graded.,The user with id '352' has graded the submission '156715' for the user with id '29811' for the assignment with course module id '103009'.,web,5745A0,SSK3101
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103009'.,web,5745A0,SKR3305
9/8/2020,Assignment: Final Assessment - Paper 2,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '2045' for the assignment with course module id '103009'.,web,5745A0,SIM4208
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SSK4508
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SSK3102
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Course module viewed,The user with id '352' viewed the 'assign' activity with course module id '103058'.,web,5745A0,SSK3207
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,The status of the submission has been viewed.,The user with id '352' has viewed the submission status page for the assignment with course module id '103058'.,web,5745A0,SKR3306
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading form viewed,The user with id '352' viewed the grading form for the user with id '29811' for the assignment with course module id '103058'.,web,5745A0,SKR3308
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103058'.,web,5745A0,SKR3305
9/8/2020,Assignment: Final Assessment - Paper 4,Assignment,Grading table viewed,The user with id '352' viewed the grading table for the assignment with course module id '103058'.,web,5745A0,SSK3003
9/8/2020,Assignment: Exploring VR application,Assignment,The status of the submission has been viewed.,The user with id '3539' has viewed the submission status page for the assignment with course module id '60325'.,web,835019,SSK4617
9/8/2020,Assignment: Create your own avatar,Assignment,The status of the submission has been viewed.,The user with id '3539' has viewed the submission status page for the assignment with course module id '60322'.,web,835019,SKR3308
9/8/2020,Assignment: Exploring VR application,Assignment,Course module viewed,The user with id '3539' viewed the 'assign' activity with course module id '60325'.,web,835019,SIM4207
9/8/2020,Assignment: Create your own avatar,Assignment,Course module viewed,The user with id '3539' viewed the 'assign' activity with course module id '60322'.,web,835019,SKM4201
9/8/2020,File: Topic7-Abstract Classes and Interfaces,File,Course module viewed,The user with id '20723' viewed the 'resource' activity with course module id '68602'.,web,23820,SKR3202
9/8/2020,Assignment: Lab 7: Abstract Classes and Interfaces,Assignment,The status of the submission has been viewed.,The user with id '20723' has viewed the submission status page for the assignment with course module id '77114'.,web,23820,SKR3202
9/8/2020,Assignment: Lab 7: Abstract Classes and Interfaces,Assignment,Feedback viewed,The user with id '20723' viewed the feedback for the user with id '20723' for the assignment with course module id '77114'.,web,23820,SKR3504
9/8/2020,Assignment: Lab 7: Abstract Classes and Interfaces,Assignment,Course module viewed,The user with id '20723' viewed the 'assign' activity with course module id '77114'.,web,23820,SSE4351
9/8/2020,Assignment: Lab 7: Abstract Classes and Interfaces,Assignment,Course module viewed,The user with id '20723' viewed the 'assign' activity with course module id '77114'.,web,23820,SKM4212
9/8/2020,Assignment: Lab 7: Abstract Classes and Interfaces,Assignment,Feedback viewed,The user with id '20723' viewed the feedback for the user with id '20723' for the assignment with course module id '77114'.,web,23820,SKR4202
9/8/2020,Assignment: Lab 7: Abstract Classes and Interfaces,Assignment,The status of the submission has been viewed.,The user with id '20723' has viewed the submission status page for the assignment with course module id '77114'.,web,23820,SSE4351
9/8/2020,Assignment: Q4,Assignment,Course module viewed,The user with id '301' viewed the 'assign' activity with course module id '104157'.,web,1026A0,SKM4201
9/8/2020,Assignment: Q4,Assignment,Course module viewed,The user with id '301' viewed the 'assign' activity with course module id '104157'.,web,1026A0,SKM4212
9/8/2020,Assignment: Q4,Assignment,The status of the submission has been viewed.,The user with id '301' has viewed the submission status page for the assignment with course module id '104157'.,web,1026A0,SKR4202
9/8/2020,Assignment: Q4,Assignment,Grading table viewed,The user with id '301' viewed the grading table for the assignment with course module id '104157'.,web,1026A0,SSE4306
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103111'.,web,4628A0,SSK4506
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSK4507
9/8/2020,Assignment: Upload Answer Question 1,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103111'.,web,4628A0,SSK3102
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SKR4202
9/8/2020,Assignment: Upload Answer Question 1,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103111'.,web,4628A0,SKR3201
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SSK4602
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SSK3003
9/8/2020,Assignment: Upload Answer Question 1,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103111'.,web,4628A0,SSK3313
9/8/2020,Assignment: Upload Answer Question 2,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103113'.,web,4628A0,SKR4202
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103113'.,web,4628A0,SKR3307
9/8/2020,Assignment: Upload Answer Question 3,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103114'.,web,4628A0,SKR4202
9/8/2020,Assignment: Upload Answer Question 3,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103114'.,web,4628A0,SSE4301
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SSK4505
9/8/2020,Assignment: Upload Answer Question 3,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103114'.,web,4628A0,SSK4610
9/8/2020,Assignment: Upload Answer Question 3,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103114'.,web,4628A0,SSK4508
9/8/2020,Assignment: Upload Answer Question 2,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103113'.,web,4628A0,SSK4508
9/8/2020,Assignment: Upload Answer Question 3,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103114'.,web,4628A0,SSK3118
9/8/2020,Assignment: Upload Answer Question 4,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103115'.,web,4628A0,SSE4351
9/8/2020,Assignment: Upload Answer Question 3,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103114'.,web,4628A0,SSK4508
9/8/2020,Assignment: Upload Answer Question 4,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103115'.,web,4628A0,SSE4306
9/8/2020,Assignment: Upload Answer Question 4,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103115'.,web,4628A0,SKR3201
9/8/2020,Assignment: Upload Answer Question 4,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103115'.,web,4628A0,SSK3313
9/8/2020,Assignment: Upload Answer Question 3,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103114'.,web,4628A0,SSE4356
9/8/2020,Assignment: Upload Answer Question 3,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103114'.,web,4628A0,SKR3308
9/8/2020,Assignment: Upload Answer Question 3,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103114'.,web,4628A0,SSK3102
9/8/2020,Assignment: Upload Answer Question 4,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103115'.,web,4628A0,SSE3150
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Grading table viewed,The user with id '224' viewed the grading table for the assignment with course module id '103113'.,web,4628A0,SSK4602
9/8/2020,Assignment: Upload Answer Question 3,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103114'.,web,4628A0,SSK4506
9/8/2020,Assignment: Upload Answer Question 3,Assignment,The status of the submission has been viewed.,The user with id '224' has viewed the submission status page for the assignment with course module id '103114'.,web,4628A0,SSE4351
9/8/2020,Assignment: Upload Answer Question 2,Assignment,Course module viewed,The user with id '224' viewed the 'assign' activity with course module id '103113'.,web,4628A0,SKM4212
