access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
2020-09-08,Course: SSE3001-1: PENGENALAN KEPADA KEJURUTERAAN PERISIAN  (INTRODUCTION TO SOFTWARE ENGINEERING),System,Course viewed,The user with id '14930' viewed the course with id '3052'.,web,276219,SSE3305
2020-09-08,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '14930' viewed the course with id '2960'.,web,276219,SSK4506
2020-09-08,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '14930' viewed the course with id '2960'.,web,276219,SKR3307
2020-09-08,Assignment: Assignment for Final - a,Assignment,The status of the submission has been viewed.,The user with id '14930' has viewed the submission status page for the assignment with course module id '103187'.,web,276219,SSK4610
2020-09-08,Assignment: Review Article Submission,Assignment,Grading table viewed,The user with id '1032' viewed the grading table for the assignment with course module id '87356'.,web,4340A0,SSK3101
2020-09-08,Assignment: Review Article Submission,Assignment,Course module viewed,The user with id '1032' viewed the 'assign' activity with course module id '87356'.,web,4340A0,SSE4351
2020-09-08,Assignment: Review Article Submission,Assignment,Course module viewed,The user with id '1032' viewed the 'assign' activity with course module id '87356'.,web,4340A0,SSE4356
2020-09-08,Assignment: Review Article Submission,Assignment,Grading table viewed,The user with id '1032' viewed the grading table for the assignment with course module id '87356'.,web,4340A0,SKM4212
2020-09-08,Course: SSE5206-1: PENGUKURAN PERISIAN (SOFTWARE MEASUREMENT),System,Course viewed,The user with id '1032' viewed the course with id '3833'.,web,4340A0,SKR3308
2020-09-08,Course: SSE5206-1: PENGUKURAN PERISIAN (SOFTWARE MEASUREMENT),System,Course viewed,The user with id '1032' viewed the course with id '3833'.,web,4340A0,SSK3101
2020-09-08,Assignment: Review Article Submission,Assignment,The status of the submission has been viewed.,The user with id '1032' has viewed the submission status page for the assignment with course module id '87356'.,web,4340A0,SIM3251
2020-09-08,Assignment: Review Article Submission,Assignment,Course module viewed,The user with id '1032' viewed the 'assign' activity with course module id '87356'.,web,4340A0,SKM4310
2020-09-08,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '23252' viewed the course with id '2960'.,web,286619,SKM4212
2020-09-08,Course: SSE5206-1: PENGUKURAN PERISIAN (SOFTWARE MEASUREMENT),System,User profile viewed,The user with id '1032' viewed the profile for the user with id '1750' in the course with id '3833'.,web,4340A0,SKR3504
2020-09-08,Assignment: Review Article Submission,Assignment,Grading form viewed,The user with id '1032' viewed the grading form for the user with id '1750' for the assignment with course module id '87356'.,web,4340A0,SSE3150
2020-09-08,Forum: Announcements,Forum,Course module viewed,The user with id '12251' viewed the 'forum' activity with course module id '83040'.,web,357819,SSK4610
2020-09-08,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '14398' viewed the course with id '2960'.,web,817919,SKM4212
2020-09-08,Forum: General overall results,Forum,Course module viewed,The user with id '12251' viewed the 'forum' activity with course module id '106814'.,web,357819,SSE3150
2020-09-08,Assignment: Exam Question and Submission,Assignment,Course module viewed,The user with id '14398' viewed the 'assign' activity with course module id '103294'.,web,817919,SKR3504
2020-09-08,Course: SKM3200-1: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '12251' viewed the course with id '2959'.,web,357819,SKM4212
2020-09-08,Assignment: Exam Question and Submission,Assignment,The status of the submission has been viewed.,The user with id '14398' has viewed the submission status page for the assignment with course module id '103294'.,web,817919,SSK4602
2020-09-08,Course: SKM3200-1: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '12251' viewed the course with id '2959'.,web,357819,SIM4207
2020-09-08,Assignment: Review Article Submission,Assignment,Grading table viewed,The user with id '1032' viewed the grading table for the assignment with course module id '87356'.,web,4340A0,SIM3251
2020-09-08,Course: SKM3200-1: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '12251' viewed the course with id '2959'.,web,357819,SKM4201
2020-09-08,Assignment: Review Article Submission,Assignment,Course module viewed,The user with id '1032' viewed the 'assign' activity with course module id '87356'.,web,4340A0,SSK3408
2020-09-08,Course: SSK3207-1: ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN (COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE),System,Course viewed,The user with id '29037' viewed the course with id '3095'.,web,421420,SSK4505
2020-09-08,Course: SSK3207-1: ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN (COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE),System,Course viewed,The user with id '29037' viewed the course with id '3095'.,web,ES02980,SKR4202
2020-09-08,Course: SSK3207-1: ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN (COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE),System,Course viewed,The user with id '29037' viewed the course with id '3095'.,web,455120,SKR3306
2020-09-08,Course: SSE5980-1: SEMINAR DALAM KEJURUTERAAN PERISIAN (SEMINAR IN SOFTWARE ENGINEERING),System,Course user report viewed,The user with id '1886' viewed the user report for the course with id '3837' for user with id '1886'.,web,GS54827,SSK4508
2020-09-08,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course user report viewed,The user with id '1886' viewed the user report for the course with id '3836' for user with id '1886'.,web,GS54827,SSE4351
2020-09-08,Course: SSE5304-1: PENGUJIAN PERISIAN (SOFTWARE TESTING),System,Course user report viewed,The user with id '1886' viewed the user report for the course with id '3835' for user with id '1886'.,web,GS54827,SKR4301
2020-09-08,Course: SSE5206-1: PENGUKURAN PERISIAN (SOFTWARE MEASUREMENT),System,Course viewed,The user with id '1032' viewed the course with id '3833'.,web,4340A0,SIM3251
2020-09-08,Assignment: Final Assessment Part A Question 1,Assignment,Course module viewed,The user with id '1032' viewed the 'assign' activity with course module id '105963'.,web,4340A0,SKM4201
2020-09-08,Assignment: Final Assessment Part A Question 1,Assignment,Course module viewed,The user with id '1032' viewed the 'assign' activity with course module id '105963'.,web,4340A0,SIM4208
2020-09-08,Assignment: Final Assessment Part A Question 1,Assignment,Course module viewed,The user with id '1032' viewed the 'assign' activity with course module id '105963'.,web,4340A0,SKR3305
2020-09-08,Assignment: Final Assessment Part A Question 1,Assignment,Grading table viewed,The user with id '1032' viewed the grading table for the assignment with course module id '105963'.,web,4340A0,SSK4505
2020-09-08,Assignment: Final Assessment Part A Question 1,Assignment,The status of the submission has been viewed.,The user with id '1032' has viewed the submission status page for the assignment with course module id '105963'.,web,4340A0,SIM4208
2020-09-08,Assignment: Final Assessment Part A Question 1,Assignment,Grading table viewed,The user with id '1032' viewed the grading table for the assignment with course module id '105963'.,web,4340A0,SSK3003
2020-09-08,Course: SKM4213-2: PEMPROSESAN IMEJ DIGITAL (DIGITAL IMAGE PROCESSING),System,Course viewed,The user with id '8173' viewed the course with id '2965'.,web,ES03350,SKM4310
2020-09-08,Assignment: Final Exam,Assignment,Course module viewed,The user with id '8173' viewed the 'assign' activity with course module id '104247'.,web,ES03350,SKR3201
2020-09-08,Course: SKR4404-1: PENGKOMPUTERAN AWAN  (CLOUD COMPUTING),System,Course viewed,The user with id '8173' viewed the course with id '3033'.,web,ES03350,SSK4508
2020-09-08,Assignment: Final Exam,Assignment,The status of the submission has been viewed.,The user with id '8173' has viewed the submission status page for the assignment with course module id '104247'.,web,ES03350,SKR3308
2020-09-08,Course: SKR3202-2: PENGKOMPUTAN SELARI DAN TERAGIH (DISTRIBUTED AND PARALLEL COMPUTING),System,Course viewed,The user with id '8173' viewed the course with id '3020'.,web,ES03350,SSE4301
2020-09-08,Course: SKR3202-2: PENGKOMPUTAN SELARI DAN TERAGIH (DISTRIBUTED AND PARALLEL COMPUTING),System,Course viewed,The user with id '8173' viewed the course with id '3020'.,web,ES03350,SKR3308
2020-09-08,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '8173' viewed the course with id '2960'.,web,ES03350,SKR4307
2020-09-08,Assignment: Exam Question and Submission,Assignment,The status of the submission has been viewed.,The user with id '8173' has viewed the submission status page for the assignment with course module id '103294'.,web,ES03350,SKR4202
2020-09-08,Assignment: Exam Question and Submission,Assignment,Course module viewed,The user with id '8173' viewed the 'assign' activity with course module id '103294'.,web,ES03350,SSE3151
2020-09-08,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,Course viewed,The user with id '8173' viewed the course with id '3064'.,web,ES03350,SKR4307
2020-09-08,Course: SKR4404-1: PENGKOMPUTERAN AWAN  (CLOUD COMPUTING),System,Course viewed,The user with id '2961' viewed the course with id '3033'.,web,252619,SKR4307
2020-09-08,Course: SKR4301-1: PENGURUSAN RANGKAIAN (NETWORK MANAGEMENT),System,Course viewed,The user with id '2961' viewed the course with id '3029'.,web,252619,SKR3306
2020-09-08,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '2961' viewed the course with id '3024'.,web,252619,SSE3150
2020-09-08,Assignment: Final Exam SSK 5090 Research Method in Computer Science,Assignment,The status of the submission has been viewed.,The user with id '12763' has viewed the submission status page for the assignment with course module id '106713'.,web,GS57764,SKM4201
2020-09-08,Course: SSK5090-2: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '12763' viewed the course with id '3840'.,web,GS57764,SSE4301
2020-09-08,Assignment: Final Exam SSK 5090 Research Method in Computer Science,Assignment,Course module viewed,The user with id '12763' viewed the 'assign' activity with course module id '106713'.,web,GS57764,SSK3102
2020-09-08,Course: SSK3408-1: PEMBANGUNAN APLIKASI PANGKALAN DATA(DATABASE APPLICATION DEVELOPMENT),System,Course viewed,The user with id '12507' viewed the course with id '4104'.,web,982819,SKM4310
2020-09-08,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,Course viewed,The user with id '12507' viewed the course with id '3064'.,web,982819,SSK3101
2020-09-08,Course: SSE3150-2: PEMBANGUNAN APLIKASI WEB (WEB APPLICATION DEVELOPMENT),System,Course viewed,The user with id '12507' viewed the course with id '3054'.,web,982819,SSK4505
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,The status of the submission has been viewed.,The user with id '1750' has viewed the submission status page for the assignment with course module id '105484'.,web,GS55408,SSK3118
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,The status of the submission has been viewed.,The user with id '1750' has viewed the submission status page for the assignment with course module id '105484'.,web,GS55408,SKR3307
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,A submission has been submitted.,The user with id '1750' has submitted the submission with id '325498' for the assignment with course module id '105484'.,web,GS55408,SKM4201
2020-09-08,Assignment: Assignment 5: OO Design Principles,File submissions,A file has been uploaded.,The user with id '1750' has uploaded a file to the submission with id '325498' in the assignment activity with course module id '105484'.,web,GS55408,SIM4207
2020-09-08,Course: SSE5303-1: PEMODELAN PERISIAN (SOFTWARE MODELING),System,Course viewed,The user with id '1750' viewed the course with id '3834'.,web,GS55408,SKM3203
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SSK4602
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Submission form viewed.,The user with id '1750' viewed their submission for the assignment with course module id '105484'.,web,GS55408,SKR3305
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SKM4212
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SSK3207
2020-09-08,Assignment: Assignment 5: OO Design Principles,File submissions,Submission created.,The user with id '1750' created a file submission and uploaded '1' file/s in the assignment with course module id '105484'.,web,GS55408,SSK3118
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SSK4610
2020-09-08,Assignment: Assignment 1,Assignment,The status of the submission has been viewed.,The user with id '1750' has viewed the submission status page for the assignment with course module id '28930'.,web,GS55408,SKR3308
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SSK3102
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Submission form viewed.,The user with id '1750' viewed their submission for the assignment with course module id '105484'.,web,GS55408,SSE4301
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,The status of the submission has been viewed.,The user with id '1750' has viewed the submission status page for the assignment with course module id '105484'.,web,GS55408,SSE4301
2020-09-08,Assignment: Assignment 1,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '28930'.,web,GS55408,SKM4310
2020-09-08,Course: SSE5303-1: PEMODELAN PERISIAN (SOFTWARE MODELING),System,Course viewed,The user with id '1750' viewed the course with id '3834'.,web,GS55408,SSE4356
2020-09-08,Course: SSE5303-1: PEMODELAN PERISIAN (SOFTWARE MODELING),System,Course viewed,The user with id '1750' viewed the course with id '3834'.,web,GS55408,SSK3118
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SKR3202
2020-09-08,Assignment: Assignment 5: OO Design Principles,File submissions,A file has been uploaded.,The user with id '1750' has uploaded a file to the submission with id '325498' in the assignment activity with course module id '105484'.,web,GS55408,SIM3251
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SSE4306
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SKR3308
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,The status of the submission has been viewed.,The user with id '1750' has viewed the submission status page for the assignment with course module id '105484'.,web,GS55408,SKR3307
2020-09-08,Assignment: Assignment 5: OO Design Principles,File submissions,Submission updated.,The user with id '1750' updated a file submission and uploaded '1' file/s in the assignment with course module id '105484'.,web,GS55408,SSK3100
2020-09-08,Course: SSE5303-1: PEMODELAN PERISIAN (SOFTWARE MODELING),System,Course viewed,The user with id '1750' viewed the course with id '3834'.,web,GS55408,SSE4356
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,A submission has been submitted.,The user with id '1750' has submitted the submission with id '325498' for the assignment with course module id '105484'.,web,GS55408,SSE4301
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,Course module viewed,The user with id '1750' viewed the 'assign' activity with course module id '105484'.,web,GS55408,SKR4301
2020-09-08,Assignment: Assignment 5: OO Design Principles,Assignment,The status of the submission has been viewed.,The user with id '1750' has viewed the submission status page for the assignment with course module id '105484'.,web,GS55408,SKR4301
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SKR4301
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SSK3207
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SSE4351
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SIM4208
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SKR3305
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SSK4506
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SSK4506
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SKM4201
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SKR3305
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SSE3150
2020-09-08,Course: SSK5090-2: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '6471' viewed the course with id '3840'.,web,GS57282,SSE4351
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SKM4310
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SSE4351
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SIM4208
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '27398' viewed the course with id '3032'.,web,485019,SSE4351
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SKR4301
2020-09-08,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '17374' viewed the course with id '3032'.,web,221519,SKM4201
2020-09-08,Assignment: Final Exam SSK 5090 Research Method in Computer Science,Assignment,The status of the submission has been viewed.,The user with id '6471' has viewed the submission status page for the assignment with course module id '106713'.,web,GS57282,SKM4310
2020-09-08,Assignment: Final Exam SSK 5090 Research Method in Computer Science,Assignment,Course module viewed,The user with id '6471' viewed the 'assign' activity with course module id '106713'.,web,GS57282,SSK3118
2020-09-08,Course: SSK5090-2: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '6471' viewed the course with id '3840'.,web,GS57282,SSK3408
2020-09-08,Course: SKM3200-1: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '15777' viewed the course with id '2959'.,web,488419,SIM4208
2020-09-08,Attendance: Attendance 20200805 Final,Attendance,Session report viewed,User with id 6471 viewed attendance sessions for student with id 6471,web,GS57282,SSK3207
2020-09-08,Course: SSK5502-1: PENGUJIAN PENEMBUSAN (PENETRATION TESTING),System,Course viewed,The user with id '6471' viewed the course with id '3844'.,web,GS57282,SKM4310
2020-09-08,Forum: Announcements,Forum,Course module viewed,The user with id '15777' viewed the 'forum' activity with course module id '83040'.,web,488419,SIM3251
2020-09-08,Course: SKM3200-1: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '15777' viewed the course with id '2959'.,web,488419,SSK4508
2020-09-08,Course: SKM3200-1: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '15777' viewed the course with id '2959'.,web,488419,SSK4506
2020-09-08,Assignment: Exam Question and Submission,Assignment,Feedback viewed,The user with id '15777' viewed the feedback for the user with id '15777' for the assignment with course module id '103308'.,web,488419,SSK3313
2020-09-08,Assignment: Exam Question and Submission,Assignment,Course module viewed,The user with id '15777' viewed the 'assign' activity with course module id '103308'.,web,488419,SSE3151
2020-09-08,Assignment: Exam Question and Submission,Assignment,The status of the submission has been viewed.,The user with id '15777' has viewed the submission status page for the assignment with course module id '103308'.,web,488419,SSK3101
2020-09-08,Assignment: Question 1,Assignment,Course module viewed,The user with id '4118' viewed the 'assign' activity with course module id '104837'.,web,657419,SSK3408
2020-09-08,Assignment: Question 2,Assignment,The status of the submission has been viewed.,The user with id '4118' has viewed the submission status page for the assignment with course module id '104838'.,web,657419,SKM4212
2020-09-08,Assignment: Question 2,Assignment,Course module viewed,The user with id '4118' viewed the 'assign' activity with course module id '104838'.,web,657419,SSK3408
2020-09-08,Assignment: Question 3,Assignment,Course module viewed,The user with id '4118' viewed the 'assign' activity with course module id '104839'.,web,657419,SSK3003
2020-09-08,Course: SSK4617-2: AGEN KOMPUTERAN (COMPUTING AGENTS),System,Course viewed,The user with id '4118' viewed the course with id '4339'.,web,657419,SKR3305
2020-09-08,Assignment: Question 1,Assignment,The status of the submission has been viewed.,The user with id '4118' has viewed the submission status page for the assignment with course module id '104837'.,web,657419,SSK4602
2020-09-08,Assignment: Question 3,Assignment,The status of the submission has been viewed.,The user with id '4118' has viewed the submission status page for the assignment with course module id '104839'.,web,657419,SSK4407
2020-09-08,Assignment: Question 6,Assignment,Course module viewed,The user with id '4118' viewed the 'assign' activity with course module id '104842'.,web,657419,SKR4307
2020-09-08,Assignment: Question 5,Assignment,The status of the submission has been viewed.,The user with id '4118' has viewed the submission status page for the assignment with course module id '104841'.,web,657419,SSK3408
2020-09-08,Assignment: Question 5,Assignment,Course module viewed,The user with id '4118' viewed the 'assign' activity with course module id '104841'.,web,657419,SKM4201
2020-09-08,Assignment: Question 6,Assignment,The status of the submission has been viewed.,The user with id '4118' has viewed the submission status page for the assignment with course module id '104842'.,web,657419,SSE3150
2020-09-08,Assignment: Question 4,Assignment,The status of the submission has been viewed.,The user with id '4118' has viewed the submission status page for the assignment with course module id '104840'.,web,657419,SKM4201
2020-09-08,Assignment: Question 4,Assignment,Course module viewed,The user with id '4118' viewed the 'assign' activity with course module id '104840'.,web,657419,SSK4617
2020-09-09,Course: SSK5090-2: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '31716' viewed the course with id '3840'.,web,GS58041,SSK4610
2020-09-09,Assignment: Exam Question and Submission,Assignment,Course module viewed,The user with id '14398' viewed the 'assign' activity with course module id '103294'.,web,817919,SSK3313
2020-09-09,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '14398' viewed the course with id '2960'.,web,817919,SSK4617
2020-09-09,Assignment: Exam Question and Submission,Assignment,The status of the submission has been viewed.,The user with id '14398' has viewed the submission status page for the assignment with course module id '103294'.,web,817919,SKM4310
2020-09-09,Course: SKR5400-1: PENGKOMPUTAN PRESTASI TINGGI TERAGIH (DISTRIBUTED HIGH PERFORMANCE COMPUTING),System,Calendar event created,The user with id '1132' created the event 'Attendance for SKR5400 Online Class on 1 June 2020 at 5pm' with id '46352'.,web,3723A0,SKM4201
2020-09-09,Course: SKR5400-1: PENGKOMPUTAN PRESTASI TINGGI TERAGIH (DISTRIBUTED HIGH PERFORMANCE COMPUTING),System,Course viewed,The user with id '1132' viewed the course with id '3785'.,web,3723A0,SIM4207
2020-09-09,Attendance: Attendance for SKR5400 Online Class on 1 June 2020 at 5pm,Attendance,Session added,User with id 1132 added a session to the instanceid 2618,web,3723A0,SIM3251
2020-09-09,Attendance: Attendance for SKR5400 Online Class on 1 June 2020 at 5pm,Attendance,Attendance taken,User with id 1132 took attendance with instanceid 2618,web,3723A0,SSK3102
2020-09-09,Course: SSE5303-1: PEMODELAN PERISIAN (SOFTWARE MODELING),System,Course viewed,The user with id '1750' viewed the course with id '3834'.,web,GS55408,SSE3150
2020-09-09,Course: SSE5304-1: PENGUJIAN PERISIAN (SOFTWARE TESTING),System,Course viewed,The user with id '4768' viewed the course with id '3835'.,web,GS55203,SKR3307
2020-09-09,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '4768' viewed the course with id '3836'.,web,GS55203,SSK4508
2020-09-09,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),User report,Grade user report viewed,The user with id '4768' viewed the user report in the gradebook.,web,GS55203,SSK3003
2020-09-09,Course: SSE5304-1: PENGUJIAN PERISIAN (SOFTWARE TESTING),User report,Grade user report viewed,The user with id '4768' viewed the user report in the gradebook.,web,GS55203,SSK4507
2020-09-09,Course: SSK5090-2: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '31716' viewed the course with id '3840'.,web,GS58041,SSE3305
2020-09-09,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '3452' viewed the 'assign' activity with course module id '34171'.,web,307019,SSK3100
2020-09-09,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '3452' viewed the course with id '2960'.,web,307019,SKR4301
2020-09-09,Assignment: Assignment 4,Assignment,Course module viewed,The user with id '3452' viewed the 'assign' activity with course module id '46341'.,web,307019,SKR3305
2020-09-09,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '3452' has viewed the submission status page for the assignment with course module id '34171'.,web,307019,SSK4602
2020-09-09,Assignment: Assignment 2,Assignment,Course module viewed,The user with id '3452' viewed the 'assign' activity with course module id '34170'.,web,307019,SKM4310
2020-09-09,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '3452' viewed the course with id '2960'.,web,307019,SSK4508
2020-09-09,Assignment: Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '3452' has viewed the submission status page for the assignment with course module id '46341'.,web,307019,SSK4505
2020-09-09,Assignment: Assignment 1 - 2D Objects,Assignment,Course module viewed,The user with id '3452' viewed the 'assign' activity with course module id '14670'.,web,307019,SKR4202
2020-09-09,Assignment: Assignment 1 - 2D Objects,Assignment,The status of the submission has been viewed.,The user with id '3452' has viewed the submission status page for the assignment with course module id '14670'.,web,307019,SSE4356
2020-09-09,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '3452' viewed the course with id '2960'.,web,307019,SSK4508
2020-09-09,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '3452' viewed the course with id '2960'.,web,307019,SKR4301
2020-09-09,Assignment: Assignment 5,Assignment,Course module viewed,The user with id '3452' viewed the 'assign' activity with course module id '59881'.,web,307019,SKR3305
2020-09-09,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '3452' viewed the course with id '2960'.,web,307019,SKR3307
2020-09-09,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '3452' viewed the course with id '2960'.,web,307019,SSK4506
2020-09-09,Assignment: Assignment 5,Assignment,The status of the submission has been viewed.,The user with id '3452' has viewed the submission status page for the assignment with course module id '59881'.,web,307019,SSE4301
2020-09-09,Assignment: Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '3452' has viewed the submission status page for the assignment with course module id '34170'.,web,307019,SSK3101
2020-09-09,File: Chapter01,File,Course module viewed,The user with id '3452' viewed the 'resource' activity with course module id '7724'.,web,307019,SSK3102
2020-09-09,File: Chapter01,File,Course module viewed,The user with id '3452' viewed the 'resource' activity with course module id '7724'.,web,307019,SKR4307
2020-09-09,Assignment: Project,Assignment,Course module viewed,The user with id '3452' viewed the 'assign' activity with course module id '74388'.,web,307019,SSK3207
2020-09-09,Course: SKM3200-2: GRAFIK KOMPUTER (COMPUTER GRAPHICS),System,Course viewed,The user with id '3452' viewed the course with id '2960'.,web,307019,SKR4307
